day,date,daily_temp,liquid_temp,deposit_rate,scale,cycle,pump_current,cleaned,current_diff
217,2024-08-05,29.30291412357836,35.448361975083934,0.015404111814866934,1.9588176800785178,6,24.81465655450172,False,0.13706515738548575
218,2024-08-06,26.26635874979512,35.39429046970163,0.012816673092849657,1.9716343531713674,6,25.060981534413685,False,0.24632497991196445
219,2024-08-07,25.12730705257553,35.27471871312411,0.012852784079510921,1.9844871372508783,6,24.983854488076002,False,-0.07712704633768297
220,2024-08-08,26.0575876467447,35.23203238853997,0.012470849390320103,1.9969579866411984,6,25.095693175481923,False,0.11183868740592118
221,2024-08-09,26.92731191828226,35.25135495635241,0.013358028876449725,2.010316015517648,6,25.057662986998878,False,-0.03803018848304518
222,2024-08-10,26.72910104516045,35.255175029776666,0.012098720402846793,2.0224147359204947,6,25.16455091931731,False,0.10688793231843263
223,2024-08-11,24.091752556423636,35.088905547007236,0.017048712216641213,2.039463448137136,6,25.447503840610906,False,0.28295292129359595
224,2024-08-12,26.36845012134991,35.09274797666441,0.012458460706814983,2.051921908843951,6,25.014665482006183,False,-0.4328383586047231
225,2024-08-13,26.567553986604008,35.10884102199404,0.014443555153799574,2.0663654639977502,6,25.012210358009455,False,-0.0024551239967287586
226,2024-08-14,31.066379711691166,35.41184528603218,0.011247427393455032,2.077612891391205,6,25.47157071403937,False,0.4593603560299151
227,2024-08-15,29.70218631821207,35.58386507991265,0.01600126068869822,2.0936141520799034,6,25.300918283800062,False,-0.17065243023930776
228,2024-08-16,24.15583157757913,35.374759241340925,0.012091611537274232,2.105705763617178,6,25.1153066274149,False,-0.18561165638516286
229,2024-08-17,25.19815399931245,35.26253210681945,0.01353271856433147,2.119238482181509,6,25.40131483247836,False,0.28600820506346025
230,2024-08-18,22.753446913542113,35.00917767885866,0.015436861548144064,2.1346753437296533,6,25.725656727725895,False,0.3243418952475352
231,2024-08-19,24.40316227154327,34.89806987076378,0.013161603493031577,2.147836947222685,6,25.313969504321932,False,-0.4116872234039626
232,2024-08-20,26.116895250513647,34.91300315533054,0.011272901033808983,2.159109848256494,6,25.532723895705104,False,0.21875439138317176
233,2024-08-21,27.795394294134944,35.03370662347771,0.012762230152673568,2.1718720784091676,6,25.78516416247871,False,0.25244026677360765
234,2024-08-22,27.247620205590934,35.101952690483174,0.016111038343186234,2.187983116752354,6,25.70536726426427,False,-0.0797968982144397
235,2024-08-23,27.28937412484449,35.16313349986844,0.012068932633380948,0.0,7,18.074566706858786,True,-7.630800557405486
236,2024-08-24,24.19195433340209,35.01645434989165,0.010434753642985716,0.010434753642985716,7,17.870863102789997,False,-0.20370360406878874
237,2024-08-25,28.04708513527034,35.138559201460225,0.011381976737816381,0.021816730380802098,7,18.0226639981237,False,0.15180089533370378
238,2024-08-26,22.703349816297834,34.89969466087077,0.012784986683616432,0.03460171706441853,7,18.103923222118272,False,0.08125922399457153
239,2024-08-27,23.64932507776722,34.75576632145998,0.012190868120701696,0.04679258518512022,7,18.244391908957766,False,0.14046868683949398
240,2024-08-28,22.8316309183012,34.57983312028506,0.012440132335760877,0.0592327175208811,7,18.375192065711826,False,0.13080015675405932
241,2024-08-29,24.27113556146119,34.52157281776684,0.011952876235966815,0.07118559375684791,7,18.440943786447423,False,0.06575172073559798
242,2024-08-30,20.81570898097026,34.24950084971967,0.015756893506315345,0.08694248726316325,7,18.532885791176867,False,0.09194200472944303
243,2024-08-31,21.26581534081993,34.04523171452671,0.01446866715715171,0.10141115442031497,7,18.51933302332938,False,-0.013552767847485825
244,2024-09-01,28.32441399292876,34.32391094056831,0.01995744427081994,0.12136859869113491,7,18.388012953930623,False,-0.1313200693987575
245,2024-09-02,21.354402115908268,34.114706656509796,0.016750070927149557,0.13811866961828445,7,18.506098845497288,False,0.11808589156666471
246,2024-09-03,21.59635770245367,33.95094298645185,0.02050363475752999,0.15862230437581443,7,18.74350641136895,False,0.23740756587166345
247,2024-09-04,27.321832851288967,34.17864038597016,0.011927400008899306,0.17054970438471373,7,18.4764439294847,False,-0.26706248188425263
248,2024-09-05,29.313654477654335,34.50185526153792,0.01805367510958272,0.18860337949429645,7,18.748686460449736,False,0.2722425309650376
249,2024-09-06,21.013381449511787,34.24530760307255,0.011548258851885753,0.20015163834618221,7,18.793718781981664,False,0.045032321531927266
250,2024-09-07,22.470535145919264,34.11908377629985,0.011451214746464655,0.21160285309264687,7,18.761873411776005,False,-0.031845370205658696
251,2024-09-08,23.738230592691394,34.092386632072895,0.011066018311191006,0.22266887140383787,7,18.579788976641318,False,-0.18208443513468708
252,2024-09-09,26.358214305187772,34.23793088996741,0.014759875114789371,0.23742874651862725,7,18.875120138287773,False,0.29533116164645534
253,2024-09-10,20.770463201898124,34.003470540094085,0.012624567517007888,0.25005331403563513,7,19.069923952598536,False,0.1948038143107631
254,2024-09-11,22.094685242363965,33.887633085661186,0.012404352448246322,0.26245766648388147,7,18.995818068433582,False,-0.074105884164954
255,2024-09-12,23.978731991273527,33.909461130005745,0.016283945426379204,0.2787416119102607,7,18.90544675615268,False,-0.0903713122809009
256,2024-09-13,23.13020498471943,33.87362271759403,0.01310310987388153,0.2918447217841422,7,19.188298098260113,False,0.28285134210743124
257,2024-09-14,21.34282519590274,33.72800109196006,0.01851706287488554,0.31036178465902775,7,19.06242843388281,False,-0.1258696643773014
258,2024-09-15,21.65985346958865,33.62356294472504,0.010994164276850217,0.321355948935878,7,19.10976134604944,False,0.047332912166627494
259,2024-09-16,19.008017074559064,33.36356933598597,0.011655623595376002,0.333011572531254,7,19.22042310367648,False,0.11066175762704233
260,2024-09-17,21.10976801146731,33.275830231582304,0.010874335804732063,0.3438859083359861,7,19.04754147526189,False,-0.17288162841458998
261,2024-09-18,20.879695719353833,33.18583492331472,0.012767350014976224,0.3566532583509623,7,19.509118144812152,False,0.46157666955026144
262,2024-09-19,21.7012655251187,33.161511289455966,0.01722900936913085,0.37388226772009314,7,19.247657134812698,False,-0.2614610099994543
263,2024-09-20,19.94887821902021,33.02800899075641,0.010963885759011187,0.38484615347910434,7,19.121995749046878,False,-0.1256613857658202
264,2024-09-21,21.82342104223899,33.034084773363716,0.011868178744953219,0.39671433222405755,7,19.349632517726505,False,0.227636768679627
265,2024-09-22,22.724844500444256,33.097241237911746,0.01769762299892616,0.4144119552229837,7,19.39536778197155,False,0.045735264245045926
266,2024-09-23,20.827651528762186,33.029412945059065,0.01100301388232181,0.4254149691053055,7,19.26741399336458,False,-0.1279537886069697
267,2024-09-24,21.03605095405377,32.9846715142398,0.016977873391580058,0.4423928424968856,7,19.48190228852015,False,0.21448829515556866
268,2024-09-25,20.253013950105544,32.895983623283755,0.014721285738230007,0.4571141282351156,7,19.536202571473297,False,0.054300282953146706
269,2024-09-26,19.95951207957768,32.801097453644644,0.012655359614313147,0.46976948784942874,7,19.596980616477214,False,0.060778045003917924
270,2024-09-27,18.327397704304985,32.61484481268644,0.011583924002266894,0.4813534118516956,7,19.743252890318423,False,0.146272273841209
271,2024-09-28,20.213259166546518,32.576433643009224,0.013782511938561108,0.4951359237902567,7,19.880283535655384,False,0.13703064533696008
272,2024-09-29,19.19409708514025,32.47799222090978,0.01101590740564974,0.5061518311959065,7,19.74608024901773,False,-0.13420328663765346
273,2024-09-30,23.38210608087593,32.66284300883613,0.015156398294428379,0.5213082294903348,7,19.9439110785117,False,0.19783082949397013
274,2024-10-01,22.14833515196873,32.74197269591467,0.011601489764248381,0.5329097192545832,7,19.47572513794071,False,-0.46818594057099006
275,2024-10-02,19.577988568182274,32.64456157588143,0.017074173543781032,0.5499838927983642,7,19.81652492506023,False,0.3407997871195185
276,2024-10-03,17.08372327223848,32.40072070397085,0.009065459041714082,0.5590493518400783,7,19.747832712500458,False,-0.0686922125597711
277,2024-10-04,16.18748730340521,32.13409907290821,0.012604900114974348,0.5716542519550527,7,19.96279424525341,False,0.2149615327529517
278,2024-10-05,20.59605756812383,32.18897433472928,0.010364571490459827,0.5820188234455125,7,20.073347935346494,False,0.11055369009308436
279,2024-10-06,18.53977921691211,32.10382095085516,0.009321558814544781,0.5913403822600573,7,20.076823729843774,False,0.0034757944972803045
280,2024-10-07,18.77418348162815,32.0459011816948,0.015817816599866367,0.6071581988599236,7,20.452184259829494,False,0.3753605299857199
281,2024-10-08,14.12350679081,31.69728359229047,0.01545784109308701,0.6226160399530106,7,20.257784592777913,False,-0.19439966705158085
282,2024-10-09,19.265563624683985,31.72902931212152,0.010923475077906399,0.633539515030917,7,20.127734153586655,False,-0.13005043919125825
283,2024-10-10,18.11682089632088,31.682392182296216,0.011086082520483018,0.6446255975514,7,20.375007479111755,False,0.24727332552510006
284,2024-10-11,14.783758137196479,31.428149179359387,0.019254185103086567,0.6638797826544865,7,20.13160603937623,False,-0.24340143973552486
285,2024-10-12,15.857615165235934,31.279260271501784,0.012134583882236838,0.6760143665367234,7,20.460443844502244,False,0.3288378051260139
286,2024-10-13,17.123610887123395,31.23302664688803,0.010084686756901258,0.6860990532936246,7,20.52334835203209,False,0.06290450752984711
287,2024-10-14,16.496148791858495,31.153060976809215,0.011850707031950233,0.6979497603255749,7,20.342832898037223,False,-0.18051545399486812
288,2024-10-15,15.601499293187356,31.027005791827087,0.014262528580037265,0.7122122889056122,7,20.574262357858778,False,0.23142945982155538
289,2024-10-16,15.773140207833153,30.929992549212493,0.012338439321061646,0.7245507282266738,7,20.59108564187756,False,0.016823284018780527
290,2024-10-17,15.270146636978025,30.814503040273582,0.010392610226046015,0.7349433384527198,7,20.484656560945172,False,-0.10642908093238646
291,2024-10-18,15.872981684074125,30.754265714210693,0.01852561686654059,0.7534689553192604,7,20.803698010858362,False,0.3190414499131897
292,2024-10-19,18.304427604149215,30.858940958161615,0.010675962130704047,0.7641449174499645,7,20.831432014192846,False,0.027734003334483504
293,2024-10-20,10.02160667103751,30.416195535848082,0.010546020300852357,0.7746909377508169,7,20.726003590074914,False,-0.10542842411793174
294,2024-10-21,14.474657011425705,30.322966981461438,0.009662919456238558,0.7843538572070554,7,20.67194596640672,False,-0.05405762366819289
295,2024-10-22,15.094831673510226,30.282925163121174,0.012262311204607461,0.7966161684116628,7,20.625767787140482,False,-0.04617817926623857
296,2024-10-23,15.12732060866811,30.250692178946814,0.011495548540796912,0.8081117169524598,7,20.92612017011092,False,0.30035238297043776
297,2024-10-24,13.585166956150184,30.123925457706925,0.014002107770065077,0.8221138247225248,7,20.833353122708193,False,-0.09276704740272734
298,2024-10-25,10.609414876265902,29.82396992008017,0.014601101008750034,0.8367149257312748,7,20.88603345083429,False,0.052680328126097464
299,2024-10-26,14.57297164705573,29.821665251665156,0.014303532594277033,0.8510184583255519,7,21.15362403749009,False,0.2675905866557997
300,2024-10-27,17.166124268358413,29.98639249010746,0.011183770617303038,0.8622022289428549,7,20.763271767490984,False,-0.39035226999910577
301,2024-10-28,10.43852602352626,29.695098807318796,0.018256438474144328,0.8804586674169993,7,21.22933693713815,False,0.46606516964716604
302,2024-10-29,15.02917248479186,29.7405314945813,0.020178075605365206,0.9006367430223645,7,21.2483149864,False,0.018978049261850316
303,2024-10-30,12.440236932516594,29.61304222673147,0.018569725173772113,0.9192064681961366,7,21.66168328099115,False,0.4133682945911481
304,2024-10-31,14.987439428581546,29.6675144433215,0.017344013780546643,0.9365504819766832,7,21.073571113552404,False,-0.5881121674387444
305,2024-11-01,12.801250000238516,29.573664165719478,0.018778233316893933,0.9553287152935772,7,21.547074595843547,False,0.47350348229114303
306,2024-11-02,14.035777909028033,29.57258357905421,0.01852658215477169,0.9738552974483489,7,21.414217197004145,False,-0.13285739883940195
307,2024-11-03,17.103166968594834,29.768846658598992,0.017426489176384015,0.9912817866247329,7,21.562404488594524,False,0.14818729159037858
308,2024-11-04,13.251113818824184,29.68944016715212,0.02421351355523807,1.015495300179971,7,21.684080639640843,False,0.12167615104631935
309,2024-11-05,15.350481645982295,29.756336820514967,0.01717529151317253,1.0326705916931433,7,21.6955612310842,False,0.011480591443355337
310,2024-11-06,14.04166010078576,29.7295382812062,0.01753410744752609,1.0502046991406695,7,21.579748191487056,False,-0.11581303959714262
311,2024-11-07,12.366969330258977,29.59890941226482,0.02629844354005247,1.076503142680722,7,22.051822691591944,False,0.4720745001048883
312,2024-11-08,14.779665119836219,29.642043682502173,0.02000888786323605,1.096512030543958,7,21.843013494981726,False,-0.20880919661021835
313,2024-11-09,11.973881300932844,29.49864409720469,0.022682950255094217,1.1191949807990522,7,22.139390380899393,False,0.29637688591766675
314,2024-11-10,12.557127123579846,29.413224541262725,0.02153513552862512,1.1407301163276773,7,21.955540251636915,False,-0.18385012926247768
315,2024-11-11,10.114479226933078,29.18298041424232,0.029787463017598968,1.1705175793452762,7,22.066099500335653,False,0.11055924869873834
316,2024-11-12,10.648455054232778,29.019955322836953,0.029576343883828043,1.2000939232291044,7,21.965215215087884,False,-0.10088428524776916
317,2024-11-13,8.929586959029994,28.769720866940744,0.03772404527807402,1.2378179685071784,7,22.33116097337599,False,0.36594575828810605
318,2024-11-14,12.114059128869737,28.759950258519407,0.034024020730270284,1.2718419892374486,7,22.53737879599342,False,0.20621782261742894
319,2024-11-15,7.5901823042171985,28.46075479828774,0.043976806255814876,1.3158187954932634,7,22.612718246176968,False,0.0753394501835487
320,2024-11-16,11.324885901362556,28.444389635048513,0.04401125029929367,1.3598300457925572,7,22.723196402810235,False,0.11047815663326688
321,2024-11-17,9.193831437802036,28.293365993900284,0.04677018739348441,1.4066002331860417,7,22.72070925532858,False,-0.0024871474816556827
322,2024-11-18,11.734183581038614,28.327225510695584,0.044684893358989515,1.4512851265450313,7,22.808654538927158,False,0.08794528359857878
323,2024-11-19,10.711645076327908,28.290513335503007,0.04407108548866735,1.4953562120336987,7,22.89504220558418,False,0.08638766665702136
324,2024-11-20,12.67113284840744,28.38501282782877,0.04388488994206678,1.5392411019757655,7,23.34007941101961,False,0.4450372054354297
325,2024-11-21,10.31309243673621,28.314424080500558,0.04276131329297433,1.5820024152687397,7,23.51785628035191,False,0.17777686933230186
326,2024-11-22,5.530986984985051,27.946498375178088,0.05287189482460081,1.6348743100933405,7,23.948759399200448,False,0.43090311884853705
327,2024-11-23,8.366559806331825,27.81342030913112,0.05686711400934444,1.691741424102685,7,24.2312217791458,False,0.28246237994535406
328,2024-11-24,5.983776374925832,27.546174460500477,0.05812005712894782,1.7498614812316327,7,24.15162386013882,False,-0.07959791900698221
329,2024-11-25,7.12053280296601,27.39018378919108,0.062034292009435305,1.8118957732410679,7,24.54540801703618,False,0.393784156897361
330,2024-11-26,11.010878783013023,27.50657116964319,0.063727348039357,1.8756231212804249,7,24.624447028260416,False,0.07903901122423562
331,2024-11-27,9.096896648924401,27.483290072839303,0.06558331807049299,1.9412064393509179,7,24.95759777406679,False,0.3331507458063747
332,2024-11-28,6.259502327617817,27.280930926351978,0.06611958534986338,2.0073260247007814,7,25.211845462258815,False,0.2542476881920237
333,2024-11-29,5.467638391296253,27.056574690599312,0.06926752345268997,2.0765935481534714,7,25.252839641386178,False,0.04099417912736314
334,2024-11-30,7.4005711211342,26.988529306872323,0.07331374272494717,2.1499072908784185,7,25.493777262126667,False,0.24093762074048897
335,2024-12-01,4.744091750693195,26.759431018435127,0.0741913031147951,0.0,8,17.912706424654438,True,-7.581070837472229
336,2024-12-02,5.6794546696353985,26.6231915302781,0.08104345255963953,0.08104345255963953,8,18.114727494867033,False,0.20202107021259508
337,2024-12-03,7.492641474542223,26.62297683503037,0.08565862241668457,0.1667020749763241,8,18.34349555129875,False,0.2287680564317185
338,2024-12-04,9.02854341329773,26.72152936373803,0.08055117522065704,0.24725325019698113,8,18.93175357658134,False,0.5882580252825882
339,2024-12-05,7.787193254419001,26.72620187813096,0.07816271594076614,0.32541596613774726,8,19.21482536802598,False,0.283071791444641
340,2024-12-06,1.8413403502882693,26.347973489487927,0.08788045341292706,0.4132964195506743,8,19.347987342136708,False,0.1331619741107275
341,2024-12-07,7.698667928162513,26.400320214942955,0.08211915136862238,0.49541557091929667,8,19.919197469668998,False,0.5712101275322894
342,2024-12-08,7.093375665752654,26.406277191320918,0.08393893287123086,0.5793545037905276,8,20.154240006304363,False,0.23504253663536545
343,2024-12-09,7.639088523615344,26.44646471193606,0.08462655717358804,0.6639810609641156,8,20.493813776366345,False,0.33957377006198186
344,2024-12-10,9.908393026697897,26.626795019090057,0.08093745085508527,0.7449185118192009,8,20.537392104687907,False,0.043578328321562054
345,2024-12-11,1.6076444324005443,26.24774430130294,0.08583157657663633,0.8307500883958372,8,21.168606098592726,False,0.6312139939048187
346,2024-12-12,4.422031905493039,26.10376859504136,0.0871529331587189,0.917903021554556,8,21.391569516766772,False,0.22296341817404652
347,2024-12-13,6.658953338160944,26.124162938917227,0.08870690423291627,1.0066099257874723,8,21.52901750074759,False,0.1374479839808167
348,2024-12-14,2.189675659098266,25.854333097156797,0.09265922975638216,1.0992691555438545,8,22.0302680475063,False,0.5012505467587118
349,2024-12-15,8.183344974008406,26.008357688749225,0.08994062886663831,1.1892097844104927,8,22.42761250435602,False,0.3973444568497193
350,2024-12-16,5.849637156310674,25.990354693262166,0.08982059021018142,1.2790303746206741,8,22.649341728793075,False,0.22172922443705545
351,2024-12-17,6.690498709623974,26.028978939843398,0.09152669849527605,1.3705570731159502,8,22.786153165666022,False,0.1368114368729465
352,2024-12-18,3.7428142286990127,25.87259143456785,0.0947714121722252,1.4653284852881754,8,23.1095810862667,False,0.32342792060067893
353,2024-12-19,6.402597126716709,25.909531044918516,0.09728407481500105,1.5626125601031764,8,23.432922134188193,False,0.32334104792149176
354,2024-12-20,6.805410921310143,25.967088740585808,0.09864250714545156,1.661255067248628,8,23.508382315152993,False,0.07546018096480012
355,2024-12-21,5.030683368115006,25.902334279880943,0.09495550372879147,1.7562105709774194,8,24.260604300705673,False,0.7522219855526799
356,2024-12-22,4.933280768986733,25.840568860761383,0.09693473089362438,1.8531453018710438,8,24.372639974616316,False,0.1120356739106434
357,2024-12-23,4.907839020153799,25.785991531948216,0.09735786917489332,1.950503171045937,8,24.706497917438035,False,0.33385794282171943
358,2024-12-24,2.5462863122901522,25.587396861745695,0.1046866121270729,2.05518978317301,8,25.20786582068972,False,0.5013679032516833
359,2024-12-25,3.8869224299366882,25.503356609135096,0.09932421483713118,2.1545139980101413,8,25.651571180612862,False,0.4437053599231433
360,2024-12-26,3.7891432870212487,25.425036304852878,0.10421783454414886,0.0,9,18.210085823722274,True,-7.441485356890588
361,2024-12-27,4.776416269499549,25.421372164341722,0.10775814253870711,0.10775814253870711,9,18.504082241350417,False,0.29399641762814355
362,2024-12-28,5.9279739077347395,25.492260177790136,0.10121519446840738,0.20897333700711448,9,18.44199832029982,False,-0.06208392105059701
363,2024-12-29,1.7332308992050893,25.283359281626158,0.10481488888962393,0.3137882258967384,9,19.030939002870095,False,0.588940682570275
364,2024-12-30,3.5255665476030678,25.219522948025475,0.10817727126163426,0.4219654971583726,9,19.628652149083955,False,0.5977131462138594
